episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2.8435512082651258, 3, 29.204581129999497, 118, 15037,                                             15037, 0.004753636661916971, 0.2435157150030136
2, -2.8171204924583435, 2, 19.911818484999458, 85, 15122,                                             15122, 0.003968313802033663, 0.24370254576206207
3, -1.6924978494644165, 2, 9.278799008001442, 38, 15160,                                             15160, 0.00344836781732738, 0.24242165684700012
4, -1.7770505519583821, 3, 12.005038489998697, 50, 15210,                                             15210, 0.003789077512919903, 0.25925973057746887
5, -2.234424166381359, 2, 13.167729957998745, 54, 15264,                                             15264, 0.003376719309017062, 0.26546356081962585
6, -1.7366516198962927, 3, 9.487786394000068, 37, 15301,                                             15301, 0.004255165811628103, 0.2645826041698456
7, -1.9339565318077803, 2, 13.11746015800054, 56, 15357,                                             15357, 0.0047243619337677956, 0.2663502097129822
8, -1.728070829063654, 2, 10.158631290998528, 47, 15404,                                             15404, 0.005435416474938393, 0.26892536878585815
9, -0.489150638692081, 5, 7.404113274000338, 30, 15434,                                             15434, 0.003553437301889062, 0.2678881287574768
10, -1.5458035236224532, 2, 8.473715972000718, 31, 15465,                                             15465, 0.004670486785471439, 0.26543372869491577
11, -2.0460361940786242, 2, 14.965000026999405, 68, 15533,                                             15533, 0.004737290553748608, 0.26628831028938293
12, -3.6171011282131076, 3, 36.25734256299984, 156, 15689,                                             15689, 0.004429411608725786, 0.2640325129032135
13, -1.7730572167783976, 3, 11.123685906999526, 47, 15736,                                             15736, 0.005470601841807365, 0.2628856301307678
14, -1.773278716020286, 2, 13.408767623999665, 56, 15792,                                             15792, 0.005971134640276432, 0.25912874937057495
15, -2.1031201761215925, 2, 14.881590516999495, 63, 15855,                                             15855, 0.004588793031871319, 0.26711592078208923
16, -0.5369836864992976, 5, 7.546873507000782, 30, 15885,                                             15885, 0.0034644536208361387, 0.2656577229499817
17, -0.48851666413247585, 5, 6.819880164001006, 30, 15915,                                             15915, 0.003989093471318483, 0.2561922073364258
18, -0.5609679045155644, 5, 7.191809680000006, 30, 15945,                                             15945, 0.0036148361396044493, 0.2659991979598999
19, -2.1621359046548605, 2, 17.62403697300033, 72, 16017,                                             16017, 0.003987759351730347, 0.2620951533317566
20, -2.2550407126545906, 2, 16.933845391999057, 73, 16090,                                             16090, 0.004077753517776728, 0.26743921637535095
21, 1.5307487966492772, 1, 8.282647367001118, 34, 16124,                                             16124, 0.004038059152662754, 0.2722238600254059
22, -0.5407795635983348, 5, 6.733708460998969, 30, 16154,                                             16154, 0.003334770444780588, 0.27025607228279114
23, -1.8870836524292827, 3, 12.494418229000075, 57, 16211,                                             16211, 0.0035759389866143465, 0.2685060203075409
24, 0.9318238319829106, 1, 17.837979384999926, 80, 16291,                                             16291, 0.0038833082653582096, 0.26445403695106506
25, -1.6713305469602346, 2, 9.130016466999223, 43, 16334,                                             16334, 0.005168353207409382, 0.25860702991485596
26, -1.972565003670752, 3, 13.53634922099991, 63, 16397,                                             16397, 0.003718546824529767, 0.2555813193321228
27, -1.870118816383183, 2, 12.523855251998611, 57, 16454,                                             16454, 0.0037712070625275373, 0.26281750202178955
28, -2.187498575076461, 3, 17.20404569299899, 78, 16532,                                             16532, 0.004260842688381672, 0.2739863991737366
29, -2.1061568837612867, 2, 15.780386964999707, 69, 16601,                                             16601, 0.0039519378915429115, 0.2714255750179291
30, -2.410803832113743, 2, 18.26261373700072, 78, 16679,                                             16679, 0.005201567895710468, 0.27374139428138733
31, -2.545413477346301, 2, 20.452459750000344, 95, 16774,                                             16774, 0.004233192652463913, 0.27898240089416504
32, -2.474368498660624, 3, 20.78976338099892, 99, 16873,                                             16873, 0.00420500198379159, 0.275118350982666
33, -1.685017440468073, 3, 10.295749409000564, 42, 16915,                                             16915, 0.004164533689618111, 0.267149418592453
34, -2.546439399011433, 3, 21.265226936000545, 97, 17012,                                             17012, 0.004440999124199152, 0.2804163694381714
35, -1.3898477470502257, 2, 7.141387038000175, 30, 17042,                                             17042, 0.004549912177026272, 0.2895379066467285
36, -2.264638398773968, 3, 18.17083724099939, 88, 17130,                                             17130, 0.004852078389376402, 0.2826416790485382
37, 0.7847881950438023, 1, 18.063540335999278, 85, 17215,                                             17215, 0.0042494828812778, 0.2780238389968872
38, -0.6272971909493208, 5, 7.456583600000158, 30, 17245,                                             17245, 0.0035038506612181664, 0.27501919865608215
39, -2.2397680077701807, 3, 16.290064841999992, 71, 17316,                                             17316, 0.0045919269323349, 0.2801196277141571
