episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -716.2101226877421, 2, 28.24910002099932, 254, 15225, 15225, 4.098133087158203, 13.518596649169922
2, -156.5861131325364, 2, 13.87533103000169, 122, 15347, 15347, 4.149174213409424, 13.939229011535645
3, -146.1080675474368, 4, 50.09275522700045, 452, 15799, 15799, 4.200898170471191, 14.201910018920898
4, -149.02758133411407, 2, 12.022161569999298, 105, 15904, 15904, 4.0072174072265625, 13.671805381774902
5, -194.97376491851173, 2, 34.33810619099677, 308, 16212, 16212, 4.090014457702637, 14.236344337463379
6, -168.80526689998806, 2, 31.638078538002446, 284, 16496, 16496, 4.3273024559021, 14.593770980834961
7, -160.76904624700546, 2, 11.151452097998117, 97, 16593, 16593, 4.365362644195557, 14.9641752243042
8, -169.32096654269844, 2, 13.648751421998895, 120, 16713, 16713, 4.197165489196777, 14.397419929504395
9, -150.1882421579212, 2, 27.54967215400393, 247, 16960, 16960, 4.208514213562012, 15.174960136413574
10, -156.01596539735328, 4, 50.149815418997605, 453, 17413, 17413, 4.11993408203125, 15.028204917907715
11, -194.95482608582824, 4, 50.17261934099952, 453, 17866, 17866, 4.163018226623535, 15.398136138916016
12, -413.59701779671013, 2, 11.041929387996788, 96, 17962, 17962, 4.276182174682617, 15.26742172241211
13, -528.4621624350548, 2, 24.95373850800388, 223, 18185, 18185, 4.225615501403809, 15.772541999816895
14, -290.18440775899217, 2, 47.23893915199733, 426, 18611, 18611, 4.2971906661987305, 16.151899337768555
15, -195.65050278231502, 2, 28.43492681000498, 255, 18866, 18866, 4.2841644287109375, 16.41393280029297
16, -326.22427786141634, 2, 42.05777365299582, 379, 19245, 19245, 4.367955684661865, 16.754859924316406
17, -338.663758687675, 2, 35.86449627800175, 322, 19567, 19567, 4.291721343994141, 17.32741928100586
18, -463.20268094178755, 2, 16.86852704899502, 149, 19716, 19716, 4.231025218963623, 17.446914672851562
19, -104.56154926121235, 2, 15.088333189996774, 133, 19849, 19849, 4.311205863952637, 18.000612258911133
20, -264.1277661896602, 2, 37.72197249400051, 339, 20188, 20188, 4.344315528869629, 17.922348022460938
