episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -11.206773816491477, 2, 13.97503354499986, 686, 50026,                                             50026, 0.01602514646947384, -0.026546776294708252
2, -14.7953161385376, 4, 51.430533448000006, 2548, 52574,                                             52574, 0.015721691772341728, -0.006094280630350113
3, -11.02996774634812, 3, 12.564960920999965, 605, 53179,                                             53179, 0.01566673442721367, 0.00647665886208415
4, -13.03291065711528, 3, 33.81507212199995, 1645, 54824,                                             54824, 0.015255684964358807, 0.00870923139154911
5, -14.634588229004294, 4, 51.47470195699998, 2526, 57350,                                             57350, 0.014533276669681072, 0.011525137349963188
6, -11.372875450877473, 3, 16.37473264900018, 773, 58123,                                             58123, 0.013951366767287254, 0.010600083507597446
7, -14.485554500250146, 4, 51.4717830149998, 2492, 60615,                                             60615, 0.014079783111810684, 0.0022859303280711174
8, -14.266090866411105, 4, 51.27506749699978, 2469, 63084,                                             63084, 0.013387101702392101, -0.01231878437101841
9, -13.891251563094556, 4, 51.47222788199997, 2434, 65518,                                             65518, 0.012745099142193794, -0.02181418053805828
10, -13.843829485005699, 4, 51.45776827899999, 2427, 67945,                                             67945, 0.013015913777053356, -0.03008607029914856
11, -13.666647231788374, 4, 51.45228783700031, 2423, 70368,                                             70368, 0.012654870748519897, -0.04002751410007477
12, -0.04260547156445682, 5, 1.3315119260000756, 30, 70398,                                             70398, 0.01036487054079771, -0.04260708764195442
13, -13.63737438141834, 4, 51.476641841999935, 2436, 72834,                                             72834, 0.01231991034001112, -0.04152935370802879
14, -13.57175239478238, 4, 51.470367158000045, 2377, 75211,                                             75211, 0.012206555344164371, -0.035367392003536224
15, -13.561869995552115, 4, 51.2646314829999, 2385, 77596,                                             77596, 0.011481686495244503, -0.03138371556997299
16, -13.52182656514924, 4, 51.47239296399994, 2368, 79964,                                             79964, 0.011629980057477951, -0.02820822410285473
17, -10.060807646485046, 2, 1.333064409999679, 30, 79994,                                             79994, 0.010404443368315697, -0.024677922949194908
18, -13.450229665148072, 4, 51.47568575100013, 2318, 82312,                                             82312, 0.011307606473565102, -0.024744579568505287
19, -13.508143424638547, 4, 51.458138019000216, 2345, 84657,                                             84657, 0.011311494745314121, -0.019894905388355255
20, -13.525651364121586, 4, 51.46470555299993, 2333, 86990,                                             86990, 0.01073156576603651, -0.01512307208031416
21, -0.045474615413695574, 5, 1.329100126999947, 30, 87020,                                             87020, 0.010591968894004822, -0.013715362176299095
22, -13.446299484465271, 4, 51.46652850700002, 2297, 89317,                                             89317, 0.010736432857811451, -0.010977017693221569
23, -13.493687282083556, 4, 51.26875679500017, 2291, 91608,                                             91608, 0.010518685914576054, -0.009083348326385021
24, -13.380305888946168, 4, 51.470205608000015, 2276, 93884,                                             93884, 0.010359368287026882, -0.008356483653187752
