episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -1.854129803366959, 2, 12.550491384998168, 110, 15002, 15002, 0.005479947663843632, 0.7841732501983643
2, -7.804037811234593, 4, 50.18077599299795, 451, 15453, 15453, 0.0060071744956076145, 0.8060987591743469
3, -13.067931750789285, 4, 50.18282753599851, 451, 15904, 15904, 0.006070974748581648, 0.8291009664535522
4, -7.6054665464907885, 4, 50.17067256299924, 454, 16358, 16358, 0.006923631299287081, 0.851209282875061
5, -7.725297802127898, 4, 50.13096340999982, 452, 16810, 16810, 0.006073163356631994, 0.8733996748924255
6, -7.493508154526353, 4, 50.12276835300145, 452, 17262, 17262, 0.005789360497146845, 0.8903458118438721
7, -7.778585470281541, 4, 50.12885184300103, 450, 17712, 17712, 0.006112703587859869, 0.9163547158241272
8, -7.698856158182025, 4, 50.16752423399885, 453, 18165, 18165, 0.0062578641809523106, 0.934230387210846
9, -5.201038198545575, 2, 29.720574136001233, 266, 18431, 18431, 0.005840083118528128, 0.9481976628303528
10, -7.71851173043251, 4, 50.092440047999844, 453, 18884, 18884, 0.0065330034121870995, 0.9607338905334473
11, -7.799561124294996, 4, 50.16153752500031, 453, 19337, 19337, 0.007056979928165674, 0.9815792441368103
12, -13.280540112406015, 4, 50.16944504999992, 454, 19791, 19791, 0.006456715054810047, 1.0005059242248535
13, -7.633873607032001, 4, 50.1413925659981, 452, 20243, 20243, 0.0066910902969539165, 1.025742530822754
