episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -334.22232389450073, 2, 15.75074341599975, 140, 15132, 15132, 3.106917142868042, 12.555841445922852
2, -467.80283867020626, 4, 50.16148378300204, 454, 15586, 15586, 3.223801851272583, 13.194644927978516
3, -126.95135035424028, 4, 50.17042804099765, 454, 16040, 16040, 3.208338499069214, 13.083268165588379
4, -62.77987030870281, 4, 50.12533569000152, 453, 16493, 16493, 3.2001380920410156, 13.35281753540039
5, -84.98763193795457, 4, 50.11087456200039, 453, 16946, 16946, 3.1673169136047363, 13.248571395874023
6, -71.2014298448039, 4, 50.12063668000337, 453, 17399, 17399, 3.122565984725952, 13.291363716125488
7, -73.00034572558434, 4, 50.12110207799924, 453, 17852, 17852, 2.8420822620391846, 13.182326316833496
8, -66.177475776145, 4, 50.18389284099976, 454, 18306, 18306, 2.872112989425659, 12.934839248657227
9, -50.90684228531609, 4, 50.1117600380021, 453, 18759, 18759, 2.607598066329956, 13.080891609191895
10, -75.02724311815109, 4, 50.103652385001624, 453, 19212, 19212, 2.5321481227874756, 12.780633926391602
11, -452.89196478461963, 2, 31.216654716998164, 280, 19492, 19492, 2.519014358520508, 12.444573402404785
12, -100.01571602659533, 2, 22.877943913001218, 204, 19696, 19696, 2.5356624126434326, 12.565744400024414
13, -399.6640367531654, 2, 40.66707934799706, 367, 20063, 20063, 2.449712038040161, 12.682892799377441
14, -336.9671492553316, 2, 37.66262602399729, 336, 20399, 20399, 2.3231894969940186, 12.701472282409668
15, -56.311037683612085, 4, 50.17511122799988, 454, 20853, 20853, 2.4490694999694824, 12.668145179748535
16, -53.40872193938412, 4, 50.15055580700209, 453, 21306, 21306, 2.3084676265716553, 12.977602005004883
17, -36.24988643149845, 4, 50.18034106699997, 454, 21760, 21760, 2.26357102394104, 12.70694637298584
18, -61.80925688751773, 4, 50.14842507800131, 453, 22213, 22213, 2.162184953689575, 13.080703735351562
19, -120.05706996936351, 2, 33.33927451300042, 299, 22512, 22512, 2.1751062870025635, 12.893278121948242
20, -45.109171964712004, 4, 50.10728578400085, 452, 22964, 22964, 2.248382568359375, 12.56807804107666
21, -46.97683172717552, 4, 50.104636339001445, 453, 23417, 23417, 2.085202217102051, 13.094417572021484
22, -280.52848787514085, 4, 50.16727291699863, 453, 23870, 23870, 2.084503173828125, 13.01654052734375
23, -55.96553775742359, 4, 50.125624760999926, 453, 24323, 24323, 2.0388379096984863, 13.149662017822266
24, -62.461755190975964, 4, 50.085445400000026, 452, 24775, 24775, 1.9103944301605225, 13.204545974731445
25, -46.49562097865419, 4, 50.08843303300091, 453, 25228, 25228, 1.9133820533752441, 13.199726104736328
