episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -4.361921449191868, 2, 31.283669270000246, 282, 15152, 15152, 0.0026626407634466887, 0.606879472732544
2, -8.362718287855387, 4, 50.14145431799989, 454, 15606, 15606, 0.0029128941241651773, 0.6195908188819885
3, -13.437666152603924, 4, 50.14516974899925, 454, 16060, 16060, 0.0031205604318529367, 0.6359937191009521
4, -7.760177911259234, 4, 50.20888879099948, 452, 16512, 16512, 0.0031941758934408426, 0.6486771702766418
5, -7.741847326979041, 4, 50.206729105000704, 451, 16963, 16963, 0.0031475555151700974, 0.6650039553642273
6, -7.873641145415604, 4, 50.14645535099953, 451, 17414, 17414, 0.0032404460944235325, 0.6781481504440308
7, -7.862220028415322, 4, 50.16246746100114, 452, 17866, 17866, 0.002878556028008461, 0.6927252411842346
8, -7.901725644245744, 4, 50.09490507400005, 452, 18318, 18318, 0.0029726705979555845, 0.7056441307067871
9, -7.92050012294203, 4, 50.16090681300011, 453, 18771, 18771, 0.0030719945207238197, 0.7175105810165405
10, -8.01708167605102, 4, 50.17480249499931, 453, 19224, 19224, 0.0029970407485961914, 0.7304300665855408
11, -8.682043717242777, 2, 47.678799383000296, 430, 19654, 19654, 0.0027785489801317453, 0.7443200349807739
12, -7.996998881921172, 4, 50.11008004999894, 452, 20106, 20106, 0.0028988339472562075, 0.7544764876365662
13, -7.92567740008235, 4, 50.14703681799983, 451, 20557, 20557, 0.0028721464332193136, 0.7666160464286804
14, -0.038153477013111115, 5, 6.008889152000847, 50, 20607, 20607, 0.0030363118276000023, 0.7745146155357361
15, -6.821966225281358, 2, 38.602604999001414, 346, 20953, 20953, 0.0030975420959293842, 0.774381160736084
16, -8.062080664560199, 4, 50.14750042899868, 451, 21404, 21404, 0.002988311927765608, 0.786094605922699
17, -7.310986753553152, 2, 41.348684063999826, 373, 21777, 21777, 0.0028336355462670326, 0.7991484999656677
18, -7.922790389508009, 4, 50.17417238300004, 453, 22230, 22230, 0.0032699687872081995, 0.8063541054725647
19, -7.8413354922086, 4, 50.147406296000554, 450, 22680, 22680, 0.0028101764619350433, 0.8161997199058533
20, -7.924946857616305, 4, 50.102312700000766, 451, 23131, 23131, 0.0029185302555561066, 0.8252737522125244
